"state_name","district_name","market_name","variety","group","arrival_tonnes","min_price_rs_quintal","max_price_rs_quintal","modal_price_rs_quintal","reported_date","commodity_name"
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Kankambra
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Kankambra
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Kankambra
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Kankambra
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Kankambra
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Maragensu
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Maragensu
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Maragensu
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Maragensu
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Maragensu
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Maragensu
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Coriander(Leaves)
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Coriander(Leaves)
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Coriander(Leaves)
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Coriander(Leaves)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Coriander(Leaves)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Coriander(Leaves)
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Masur Dal
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Masur Dal
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Masur Dal
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Masur Dal
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Masur Dal
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Masur Dal
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Avare Dal
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Avare Dal
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Avare Dal
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Avare Dal
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Avare Dal
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Avare Dal
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Maida Atta
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Maida Atta
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Maida Atta
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Maida Atta
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Maida Atta
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Maida Atta
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Banana
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Banana
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Banana
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Banana
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Banana
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Banana
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Ground Nut Seed
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Ground Nut Seed
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Ground Nut Seed
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Ground Nut Seed
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Ground Nut Seed
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Ground Nut Seed
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Potato
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Potato
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Potato
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Potato
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Potato
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Potato
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Mango
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Mango
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Mango
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Mango
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Mango
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Mango
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Rice
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Rice
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Rice
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Rice
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Rice
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Rice
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Ox
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Ox
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Ox
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Ox
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Ox
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Ox
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Tamarind Fruit
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Tamarind Fruit
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Tamarind Fruit
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Tamarind Fruit
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Tamarind Fruit
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Tamarind Fruit
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Binoula
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Binoula
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Binoula
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Binoula
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Binoula
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Binoula
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Pineapple
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Pineapple
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Pineapple
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Pineapple
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Pineapple
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Pineapple
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Lentil (Masur)(Whole)
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Lentil (Masur)(Whole)
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Lentil (Masur)(Whole)
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Lentil (Masur)(Whole)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Lentil (Masur)(Whole)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Lentil (Masur)(Whole)
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Kacholam
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Kacholam
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Kacholam
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Kacholam
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Kacholam
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Kacholam
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Torchwood
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Torchwood
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Torchwood
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Torchwood
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Torchwood
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Torchwood
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Carnation
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Carnation
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Carnation
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Carnation
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Carnation
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Carnation
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Cowpea (LobiaKaramani)
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Cowpea (LobiaKaramani)
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Cowpea (LobiaKaramani)
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Cowpea (LobiaKaramani)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Cowpea (LobiaKaramani)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Cowpea (LobiaKaramani)
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Ram
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Ram
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Ram
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Ram
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Ram
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Ram
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Nargasi
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Nargasi
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Nargasi
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Nargasi
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Nargasi
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Nargasi
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Pumpkin
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Pumpkin
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Pumpkin
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Pumpkin
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Pumpkin
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Pumpkin
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Betal Leaves
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Betal Leaves
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Betal Leaves
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Betal Leaves
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Betal Leaves
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Betal Leaves
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Mustard
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Mustard
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Mustard
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Mustard
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Mustard
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Mustard
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Mousambi(Sweet Lime)
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Mousambi(Sweet Lime)
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Mousambi(Sweet Lime)
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Mousambi(Sweet Lime)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Mousambi(Sweet Lime)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Mousambi(Sweet Lime)
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Mataki
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Mataki
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Mataki
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Mataki
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Mataki
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Mataki
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Cocoa
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Cocoa
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Cocoa
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Cocoa
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Cocoa
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Cocoa
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Bottle gourd
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Bottle gourd
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Bottle gourd
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Bottle gourd
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Bottle gourd
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Bottle gourd
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Goat Hair
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Goat Hair
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Goat Hair
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Goat Hair
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Goat Hair
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Goat Hair
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Khoya
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Khoya
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Khoya
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Khoya
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Khoya
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Khoya
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Egypian Clover(Barseem)
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Egypian Clover(Barseem)
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Egypian Clover(Barseem)
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Egypian Clover(Barseem)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Egypian Clover(Barseem)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Egypian Clover(Barseem)
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Spinach
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Spinach
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Spinach
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Spinach
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Spinach
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Spinach
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Chilly Capsicum
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Chilly Capsicum
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Chilly Capsicum
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Chilly Capsicum
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Chilly Capsicum
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Chilly Capsicum
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Mahua
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Mahua
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Mahua
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Mahua
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Mahua
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Mahua
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Raya
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Raya
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Raya
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Raya
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Raya
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Raya
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Sunflower Seed
Kerala,Wayanad,Kalpetta,Other,Vegetables,"13.00","2400","2500","2500",2022-07-14,Sunflower Seed
Kerala,Idukki,Kattappana,Other,Vegetables,"4.90","1800","2300","2100",2022-07-14,Sunflower Seed
Kerala,Kollam,Kollam,Other,Vegetables,"0.30","5000","5500","5300",2022-07-14,Sunflower Seed
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2800","2800","2800",2022-07-14,Sunflower Seed
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.30","280","2800","2800",2022-07-14,Sunflower Seed
Gujarat,Surat,Surat,Other,Vegetables,"1.00","4000","7500","5750",2022-07-14,Ajwan
